id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
381690,Renovated Art Deco fully furnished,1914257,Shelly,,Port Phillip,-37.86226,144.99778,Entire home/apt,95,7,43,2022-01-29,0.37,1,132,4,
386252,"Room for rent, townhouse in Kew",381584,F,,Boroondara,-37.80873,145.03904,Shared room,100,30,0,,,1,365,0,
1739234,Innercity pad: the heart of the CBD,7922901,Linette,,Melbourne,-37.80818,144.96429,Entire home/apt,105,2,265,2022-06-05,2.54,1,246,23,
1742469,Private room with ensuite and desk,9173051,Christine,,Glen Eira,-37.89613,145.01357,Private room,75,2,33,2022-04-11,0.34,5,176,8,
1742539,LOVELY SELF-CONTAINED STUDIO!!!,9173366,Simone & Adam,,Glen Eira,-37.92178,145.03597,Entire home/apt,91,3,78,2022-05-11,0.75,2,231,6,
997517,Kanturk Country Retreat hideaway,5247469,Sally (And Gary),,Frankston,-38.18977,145.2091,Private room,1879,2,19,2022-01-08,0.18,3,352,1,
1742705,"""Ilk"" - Pearl Apartments",9028154,Ayal,,Stonnington,-37.83888,144.99477,Entire home/apt,163,2,69,2022-05-29,0.66,28,49,8,
394600,Quiet one-bedroom apartment,485320,Julie,,Moreland,-37.76925,144.95275,Entire home/apt,115,2,272,2022-05-23,2.21,1,179,24,
405515,"PRIVATE UNIT Dble bed   Kitch, own bathroom",1214242,Mal,,Moreland,-37.71145,144.95273,Entire home/apt,89,2,5,2018-09-26,0.04,8,264,0,
999067,"The Stables, Richmond",5491435,Ione,,Yarra,-37.8203,144.99016,Entire home/apt,132,2,712,2022-05-24,6.36,2,182,8,
415272,"Great location! Easy access to CBD, Aus. Open.",228082,Mem,,Boroondara,-37.84503,145.05399,Private room,50,2,1,2019-05-11,0.03,1,0,0,
419490,Very Large 2 Bdrm Apt in Melbourne!,2068905,Victoria,,Moonee Valley,-37.7853,144.9271,Entire home/apt,150,7,3,2016-07-30,0.03,1,0,0,
1747852,Heart of CBD Top Floor FREE Tram/ 2 Bedroom 1 bath,9198367,Nest-Apartments,,Melbourne,-37.80808,144.96617,Entire home/apt,215,1,202,2022-05-15,1.94,18,72,29,
1752177,"Cute,  Cozy and Classy in Melbourne City",6458973,Kate,,Melbourne,-37.810349,144.971649,Entire home/apt,116,4,253,2022-03-30,2.40,2,78,1,
999305,"Stroll to Monash Uni, Clayton, Victoria. Melbourne",5492859,Henry,,Monash,-37.91952,145.13111,Private room,45,2,5,2018-09-17,0.05,6,172,0,
1759694,Location Location. Chapel Street Lifestyle,9221368,Cameron,,Stonnington,-37.85141,144.98919,Entire home/apt,150,5,12,2021-03-10,0.13,1,0,0,
438849,Grand Old Victorian Hawthorn Home,2180044,Ian,,Boroondara,-37.82334,145.05813,Entire home/apt,200,10,4,2017-12-30,0.04,1,0,0,
1002094,Heart of the CBD,1764883,Jacqui And David,,Melbourne,-37.81011,144.97036,Entire home/apt,173,4,113,2022-05-26,1.03,1,323,5,
438899,Uber-Cool Loft-South Melbourne-Wkly&Mthly Pricing,1777499,Belinda,,Port Phillip,-37.835,144.96252,Entire home/apt,300,2,206,2022-04-11,1.75,1,311,3,
449585,Need Luxury Homebase in Melbourne 1,2232579,Nola,,Boroondara,-37.80425,145.05153,Private room,100,1,29,2018-03-03,0.25,3,310,0,
1763507,Beautiful South Yarra Home,9269547,Jaime,,Stonnington,-37.84135,144.98623,Entire home/apt,160,7,1,2016-03-06,0.01,1,0,0,
1004260,Apartment in Fitzroy Melbourne,5523791,Jonathan,,Yarra,-37.80142,144.97601,Entire home/apt,100,1,1,2017-12-22,0.02,1,0,0,
453940,Corner room - Private & Lovely Balwyn Nth Home,2255480,Jessica,,Boroondara,-37.79331,145.07888,Private room,50,1,10,2022-05-29,0.32,7,21,6,
1012462,Colourful Art Deco Apartment with Street Views,5570306,Kirstin,,Melbourne,-37.81676,144.96296,Entire home/apt,225,14,9,2020-02-02,0.08,3,0,0,
1766675,"Modern light-filled, beach-side apartment",9282702,Monica,,Hobsons Bay,-37.86939,144.81845,Entire home/apt,160,3,16,2021-05-24,0.15,1,184,0,
1019387,2 BR  SELF CONT. MODERN APARTMENT,5309946,Jill & Graeme,,Boroondara,-37.85632,145.07137,Entire home/apt,110,3,67,2020-02-05,0.63,2,127,0,
1779098,Queen Bea - Melbourne,9341015,"Renae, Odette And Joslene",,Darebin,-37.76653,144.9926,Entire home/apt,190,30,114,2021-02-08,1.09,1,156,0,
455225,Great apartment with sea views,1206928,John,,Port Phillip,-37.83986,144.93016,Entire home/apt,190,90,0,,,1,158,0,
456950,St Kilda Bay Views,2271938,Harry,,Port Phillip,-37.85487,144.98223,Entire home/apt,1000,2,3,2016-02-15,0.03,1,365,0,
1040236,TRENDY MODERN 2 BR APARTMENT,5309946,Jill & Graeme,,Boroondara,-37.85632,145.07137,Entire home/apt,110,3,27,2019-12-30,0.25,2,98,0,
1054730,Brighton Cottage in Autumn,5808523,Sally,,Bayside,-37.91806,145.00078,Private room,85,5,11,2022-04-19,0.12,1,364,1,
464528,BOUTIQUE STAYS – Zinc Views - 501,760849,Boutique Stays Accommodation Group,,Port Phillip,-37.84318,144.94016,Entire home/apt,403,5,7,2022-05-05,0.09,63,363,2,
1798355,2 Bedroom Apt Melbourne City WiFi,7046664,Dave,,Melbourne,-37.80666,144.96899,Entire home/apt,196,2,71,2021-07-14,0.68,2,125,5,
1802291,The Sixth Hole,5247469,Sally (And Gary),,Frankston,-38.19004,145.20658,Entire home/apt,290,2,18,2022-02-19,0.20,3,360,7,
1057401,Modern Bayside Studio Apartment,5824112,Fiona,,Kingston,-37.99592,145.0959,Entire home/apt,85,7,61,2022-05-01,0.57,1,259,10,
1803021,HUGE PENTHOUSE - ISOLATE IN COMFORT & WORK AT HOME,139357999,Thomas,,Stonnington,-37.8473,144.99358,Entire home/apt,349,2,107,2022-03-13,1.04,3,258,5,
464612,Point Cook Homestay with Private Bathroom,2309055,KC And Serena,,Wyndham,-37.90042,144.72496,Private room,60,3,65,2022-02-03,0.54,1,360,2,
466494,BOUTIQUE STAYS - Victorian Vogue,760849,Boutique Stays Accommodation Group,,Yarra,-37.81788,145.00865,Entire home/apt,654,5,8,2021-06-18,0.10,63,363,1,
1061196,Beautiful Fitzroy Getaway,1701103,Joanne,,Yarra,-37.80087,144.98193,Entire home/apt,260,3,82,2022-04-24,0.75,1,128,10,
466732,BOUTIQUE STAYS - Lalique,760849,Boutique Stays Accommodation Group,,Port Phillip,-37.88759,144.98651,Entire home/apt,337,5,4,2021-01-08,0.09,63,363,0,
479281,BOUTIQUE STAYS - Brighton Rose,760849,Boutique Stays Accommodation Group,,Bayside,-37.90925,144.98976,Entire home/apt,368,5,6,2022-05-08,0.10,63,363,1,
1815508,Live Like a Local in the Heart of Richmond!,9509273,Jo,,Yarra,-37.8221,144.99922,Entire home/apt,118,22,401,2022-04-23,3.86,2,316,3,
1061439,Queen room w/private shower 10minsCBD tram@door,5843865,Dianne,,Melbourne,-37.79784,144.9455,Private room,69,14,67,2022-05-06,0.61,2,304,2,
1822180,Japanese Slipper B&B Aka suite,7383811,Susie,,Yarra Ranges,-37.91904,145.33242,Entire home/apt,175,1,215,2022-06-04,2.77,2,309,44,
1064493,Stylish St Kilda Studio (Brand New),2708837,Jack,,Port Phillip,-37.86723,144.97738,Entire home/apt,99,1,173,2017-05-30,1.57,1,0,0,
1822923,"Location, location, location!",9543070,Lauren,,Yarra,-37.81807,145.00073,Entire home/apt,99,7,1,2014-01-02,0.01,1,0,0,
479333,BOUTIQUE STAYS - Clifton Park,760849,Boutique Stays Accommodation Group,,Yarra,-37.78706,145.00282,Entire home/apt,443,5,18,2022-04-13,0.21,63,357,5,
1067281,Highett House Beaubay Pet & Child,5869866,Claire  - Beau Bay Houses Owner/Ope,,Kingston,-37.95697,145.0561,Entire home/apt,349,21,6,2022-03-23,0.09,4,206,2,
479472,BOUTIQUE STAYS - Sandyside 2,760849,Boutique Stays Accommodation Group,,Bayside,-37.95301,145.01149,Entire home/apt,403,5,9,2022-03-11,0.10,63,363,2,
1827577,Warehouse in heart of Melbourne,5261406,Jordan,,Moreland,-37.77129,144.96166,Private room,60,2,4,2017-09-10,0.04,1,0,0,
1077126,Private room in Melbourne Northeast,5927414,Armita,,Banyule,-37.70789,145.10227,Private room,50,1,47,2022-04-28,0.54,1,233,1,
1832876,"Visit Fashion Houses from an Airy, Minimalist Flat",1700056,Rodger,,Melbourne,-37.81496,144.96699,Entire home/apt,224,3,236,2022-06-04,2.26,4,0,26,
483719,Quiet Studio Next to Train Station,9082,Dennis,,Banyule,-37.74209,145.06541,Private room,60,2,27,2019-12-26,0.23,1,156,0,
488819,Brunswick St at your doorstep,1583912,Dave,,Yarra,-37.80345,144.97621,Entire home/apt,155,4,3,2015-11-15,0.03,1,0,0,
1077193,"Honey Apt 2 – 2BR, 3 REAL BEDS – City Centre",5570306,Kirstin,,Melbourne,-37.81838,144.96262,Entire home/apt,164,4,17,2019-06-10,0.16,3,0,0,
1084381,Private room in South Yarra,5962564,Heather,,Stonnington,-37.83931,144.99447,Private room,60,1,0,,,1,362,0,
492022,BOUTIQUE STAYS – Sandy Haven A,760849,Boutique Stays Accommodation Group,,Bayside,-37.94771,145.00322,Entire home/apt,443,5,12,2022-04-19,0.26,63,342,5,
1861584,Architectural home in Richmond with plunge pool,9710767,Simon,,Yarra,-37.82654,144.99501,Entire home/apt,1286,7,1,2018-03-16,0.02,1,114,0,
1088321,"2 Bedrooms 2 Bathrooms, Kitchen, free WiFi Netflix",1214242,Mal,,Moreland,-37.71086,144.95053,Entire home/apt,149,2,4,2017-03-19,0.04,8,264,0,
1866009,Single Room In Heritage Building,2812963,Medley,,Melbourne,-37.80476,144.96868,Private room,80,3,14,2020-01-26,0.14,5,0,0,
492071,BOUTIQUE STAYS - Sandy Haven C,760849,Boutique Stays Accommodation Group,,Bayside,-37.94771,145.00322,Entire home/apt,495,5,11,2021-02-12,0.12,63,363,0,
1098759,Glenmore Homestyle Accommodation,1771763,Katie,,Whitehorse,-37.83978,145.1774,Entire home/apt,110,2,130,2022-03-07,1.19,1,276,6,
506491,"Relax! Private, Stylish Loft & Spa!",2496901,Maureen,,Whitehorse,-37.8433,145.13555,Private room,80,2,88,2022-06-02,0.74,1,344,15,
1107707,Beaumaris House private pool & Pet friendly,5869866,Claire  - Beau Bay Houses Owner/Ope,,Bayside,-37.97205,145.04811,Entire home/apt,369,21,6,2020-01-10,0.08,4,63,0,
508586,Beautiful Ensuite - convenient & private room,2255480,Jessica,,Boroondara,-37.79374,145.08465,Private room,60,1,12,2022-06-04,0.30,7,303,2,
508590,"Sunlit, Cosy Room in Convenient Location",2255480,Jessica,,Boroondara,-37.79395,145.08321,Private room,40,1,10,2022-06-02,0.19,7,301,5,
1117938,Elegant Apartment in Quiet Street,3751541,Alice,,Melbourne,-37.81594,144.98725,Entire home/apt,150,7,10,2019-12-30,0.11,1,340,0,
508594,"Large room - Convenient, Private & Cosy location",2255480,Jessica,,Boroondara,-37.79378,145.08326,Private room,40,1,11,2022-02-04,0.23,7,279,1,
1119442,Sophisticated Boutique Apartment,6140418,Sebastian,,Yarra,-37.80313,144.98553,Entire home/apt,180,1,0,,,1,338,0,
509326,home away from home,2509807,Rob,,Whittlesea,-37.68273,145.02837,Private room,114,1,0,,,1,365,0,
513766,Guest room in a big house,2531069,Sanjeev,,Casey,-38.06865,145.33427,Private room,70,1,0,,,1,365,0,
1127751,Adorable Chalet Tucked Away in Bohemian St Kilda,2864113,Vicki,,Port Phillip,-37.86624,144.98286,Entire home/apt,149,28,367,2022-04-06,3.40,1,179,5,
529347,Thackeray cottage,2601127,Alyce,,Port Phillip,-37.87686,144.97723,Entire home/apt,143,2,111,2022-05-30,1.28,3,162,17,
1881121,Super modern & clean with bathroom & desk!,109964096,Kala,,Whitehorse,-37.80724,145.17391,Private room,46,1,53,2022-03-10,0.77,1,308,3,
1137049,"Architectural Home, Pool Oasis/ Steps from Trendy Chapel St.",2624960,Karen,,Port Phillip,-37.85662,144.98615,Entire home/apt,500,1,263,2022-05-15,2.53,4,212,36,
1887354,Straw & Earth Room in Eco Home,2225077,Paul,,Moreland,-37.73601,144.93442,Private room,42,1,56,2022-04-15,0.54,3,348,5,
1888612,Easey If You Try,4926441,Cameron,,Yarra,-37.79841,144.98709,Entire home/apt,200,2,154,2020-01-25,1.48,1,0,0,
1888716,Designer 1br in Ripponlea / St Kilda East,275066,Jake,,Port Phillip,-37.87778,144.99494,Entire home/apt,120,3,0,,,1,0,0,
532347,B&B Guest House with Pool Room 1,2616259,Peter,,Glen Eira,-37.891911,145.076126,Private room,72,2,34,2022-05-20,0.30,3,312,5,
1139168,St Kilda oasis -  spacious and close to it all!,474555,Rod,,Port Phillip,-37.87273,144.98671,Entire home/apt,154,20,76,2022-05-16,0.70,1,59,3,
534083,///NEW YORK LIVING..IN ST KILDA STUDIO,2624960,Karen,,Port Phillip,-37.8571,144.98719,Entire home/apt,98,1,184,2022-04-01,1.59,4,65,4,
550716,"(9) City-edge 2bd apt, killer views",1612516,Haydn,,Melbourne,-37.81111,144.98176,Entire home/apt,400,7,0,,,5,0,0,
552797,Stylish Fitzroy Apartment with Cool Brick Arches,2716860,Jess And Kristy,,Yarra,-37.8047,144.97959,Entire home/apt,99,2,73,2020-03-16,0.92,1,0,0,
1893907,Home away from home,4409445,Michelle And Rosa,,Moreland,-37.7698,144.96268,Entire home/apt,190,7,57,2020-03-27,0.55,1,262,0,
1145231,Sunny spacious Northcote home.,6279514,Sian,,Darebin,-37.78302,145.00763,Entire home/apt,90,7,7,2018-07-27,0.06,1,62,0,
1906621,Superb Penthouse- Incredible views,3154709,Wendy,,Port Phillip,-37.86365,144.97549,Entire home/apt,500,2,24,2022-04-11,0.26,1,322,4,
554087,"Fabulous house, fabulous ST KILDA",2707723,Marjolein,,Port Phillip,-37.85821,144.97428,Private room,300,3,25,2019-02-17,0.21,1,155,0,
1149701,Generous Apartment with parking in Melbourne's CBD,1535021,Grant,,Melbourne,-37.811943,144.962616,Entire home/apt,302,2,46,2022-06-04,0.42,1,39,2,
557900,Look out over the CBD from a Boutique Flat,1700056,Rodger,,Melbourne,-37.81745,144.96457,Entire home/apt,244,3,201,2022-06-05,1.69,4,251,43,
1915939,Centre Melb CBD. Collins St. 2Bdrms,2470635,David,,Melbourne,-37.81672,144.96539,Entire home/apt,186,3,231,2022-06-04,2.26,1,43,24,
1923545,"Sky Garden in Southbank, Melbourne",3612108,Richard,,Melbourne,-37.82165,144.9654,Entire home/apt,179,6,294,2022-04-16,2.93,1,39,9,
1156949,"Relaxing villa, close to town.",6339747,Serena,,Glen Eira,-37.90245,145.04185,Private room,70,1,35,2020-02-28,0.33,1,0,0,
567486,Spacious modern studio close to City and transport,2792235,Sara,,Boroondara,-37.83481,145.03514,Private room,115,4,14,2022-04-15,0.12,2,358,1,
1160839,Studio Apartment in Healesville,6359961,Lianne & Paul,,Yarra Ranges,-37.64839,145.53486,Entire home/apt,181,2,70,2022-05-31,0.95,1,331,19,
567941,"Elegant Victorian, Spacious Room",2794092,Jocelyn,,Yarra,-37.80209,144.98813,Private room,75,1,53,2019-03-16,0.45,1,278,0,
571502,Simple but clean and secure room in Carlton!,2812963,Medley,,Melbourne,-37.80707,144.96678,Private room,80,3,15,2019-02-14,0.15,5,0,0,
592162,Right in the heart of the City!,2922619,Dean,,Melbourne,-37.81694,144.95263,Entire home/apt,160,6,53,2020-03-15,0.45,1,0,0,
603007,Spacious apartment near Botanic Gardens,2705870,Lindsay,,Melbourne,-37.83022,144.98682,Private room,59,1,21,2020-06-25,0.51,1,0,0,
1930659,"Double room, close to CBD & beach in family home",331744,Jillian,,Port Phillip,-37.83749,144.94102,Private room,80,4,20,2018-11-30,0.20,2,120,0,
1936710,Private room in Heritage Building,2812963,Medley,,Melbourne,-37.80673,144.96693,Private room,80,3,9,2018-12-01,0.09,5,0,0,
1937502,Amazing 3 Storey St Kilda Apartment,10024605,Sam,,Port Phillip,-37.86218,144.98205,Private room,99,1,1,2013-12-02,0.01,1,0,0,
1945153,Three level family townhouse close to CBD,4357497,Sotir,,Melbourne,-37.793344178180845,144.93986323376666,Entire home/apt,100,14,0,,,1,91,0,
1175222,Central Haven - entire apartment!,6432048,Sarah,,Melbourne,-37.80114,144.96496,Entire home/apt,105,10,10,2016-01-25,0.09,1,0,0,
1950412,Royal View Apartment (CBD Edge),4838224,Jenni,,Melbourne,-37.80543,144.96925,Entire home/apt,267,4,74,2021-07-05,0.75,1,36,1,
607674,"",2558288,Alan,,Yarra Ranges,-37.88388,145.36184,Entire home/apt,275,2,15,2022-04-21,0.15,2,305,2,
1178955,Inner City 2 bedroom house,6449305,Andrew,,Glen Eira,-37.88464,145.01361,Entire home/apt,175,5,6,2014-04-21,0.06,1,156,0,
621155,Picture Perfect Oasis Richmond,355966,Jas,,Yarra,-37.82101,144.99278,Entire home/apt,105,14,1,2013-09-16,0.01,3,0,0,
1181117,Fabulous 4 bedroom home in Melbourne,4517777,John Paul,,Port Phillip,-37.87753,144.99487,Entire home/apt,350,7,0,,,1,218,0,
628156,"QS bed & PRIVATE bathroom, Gr8 WiFi, TV & Netflix",3119669,James,,Port Phillip,-37.84158,144.93794,Private room,85,3,121,2022-05-29,1.02,1,81,3,
1956184,"Light, airy and comfortable room",10111066,Lynda,,Port Phillip,-37.87988,144.98872,Private room,51,2,61,2022-05-12,0.61,2,303,4,
1192689,St Kilda Beach 4 Bedrm Modern Home,3117312,Eva,,Port Phillip,-37.86433,144.97788,Entire home/apt,400,4,119,2022-05-06,1.10,1,300,5,
1956956,ScenicTreetops @ Eltham,2001917,Bryce (& Bambi),,Nillumbik,-37.70476,145.14276,Private room,105,1,48,2021-01-01,0.48,1,75,0,
1961688,Master Bedroom CBD 2 Lvl Warehouse,8523310,Penny,,Melbourne,-37.81422,144.95555,Private room,124,2,19,2016-08-12,0.19,3,0,0,
628370,Close to Beach and City - Sleeps 4,2150180,Janine,,Port Phillip,-37.84168,144.94397,Entire home/apt,190,30,30,2022-05-20,0.25,2,188,4,
1201338,South Melbourne Gem VictorianTerrace Emerald Hill,1300320,Christopher,,Port Phillip,-37.83392,144.95889,Entire home/apt,541,3,181,2022-06-04,2.05,2,276,32,
1990245,Parkville Apartment,10263726,Catherine,,Melbourne,-37.78469,144.95642,Entire home/apt,130,3,25,2018-03-30,0.24,1,66,0,
1996245,North Melbourne House,10109961,Glynn And Lauren,,Melbourne,-37.80288,144.94454,Entire home/apt,100,5,2,2015-02-23,0.02,1,0,0,
1962469,SouthYarra Boutique Exec(2br+WIFI+CarP),3721646,Jen And Alex,,Stonnington,-37.83888,144.99477,Entire home/apt,240,21,52,2021-04-20,0.51,47,357,0,
1210073,Elegant apartment in great location,6607846,Jessica,,Darebin,-37.78358,144.99885,Entire home/apt,110,4,3,2013-11-30,0.03,1,361,0,
1962932,10mins to City Ctr Fabulous Views,10142577,Melanie,,Maribyrnong,-37.80536,144.90564,Entire home/apt,37,60,0,,,1,0,0,
1970196,Beautiful apartment sweeping views,10165286,Patricia,,Yarra,-37.78345,144.97763,Entire home/apt,150,2,21,2015-02-17,0.20,1,0,0,
1971685,Stunning apartment. Close to city!,10180626,Ashan,,Yarra,-37.81825,145.01066,Entire home/apt,125,333,4,2015-01-06,0.04,1,0,0,
1996739,"Large private room, garden views",10289861,Marina,,Glen Eira,-37.91065,145.03638,Private room,89,1,0,,,1,0,0,
2000931,Apartment in Southbank.,37231,Kevin,,Melbourne,-37.82409,144.9635,Entire home/apt,243,1,9,2022-05-22,0.09,1,22,6,
2004528,StayCentral - Brunswick Vibe (Parkville/Brunswick),4177728,Chris From StayCentral,,Moreland,-37.777557,144.960754,Entire home/apt,319,3,13,2022-03-14,0.13,22,346,3,
1233439,BOUTIQUE STAYS - Roxys Place,760849,Boutique Stays Accommodation Group,,Stonnington,-37.84707,144.98576,Entire home/apt,588,5,11,2022-04-04,0.13,63,340,2,
2004786,Large Queen Bedroom | Covered Park | 12 min 2 City,7468328,Andy,,Yarra,-37.79906,144.99975,Private room,65,6,1,2017-02-01,0.02,3,0,0,
1973680,Exclusive Stays - Gallery Tower,10190138,Tony,,Melbourne,-37.82084,144.96643,Entire home/apt,465,1,93,2022-05-18,0.93,46,214,16,
1233581,Sandringham Beach Apartment,10260164,Fiona,,Bayside,-37.95015,145.00131,Entire home/apt,220,7,1,2018-06-24,0.02,1,85,0,
2004964,Comfortable light-filled home,9670542,Janet,,Darebin,-37.77488,144.99222,Entire home/apt,180,28,9,2016-02-28,0.09,2,51,0,
1233605,Chic Rooftop Laneway Designer 1b Apt ❤ Melb City,558987,Leyla,,Melbourne,-37.81514,144.96181,Entire home/apt,142,1,197,2022-05-27,1.82,1,248,11,
2009201,Contemporary South Yarra Space with Balcony Views,8924888,Chris & Elle,,Stonnington,-37.84164,144.99768,Entire home/apt,130,5,318,2022-06-03,3.07,3,296,14,
2012112,StayCentral - Spacious Seaviews (Port Melbourne),4177728,Chris From StayCentral,,Port Phillip,-37.841297,144.939529,Entire home/apt,280,3,7,2022-04-18,0.09,22,170,1,
2012730,Great family home in Carnegie,9655460,Kevin,,Glen Eira,-37.88623,145.05684,Entire home/apt,375,5,0,,,1,0,0,
1982842,Richmond 2BR house near everything,396398505,Emma,,Yarra,-37.82265,145.00422,Entire home/apt,129,3,90,2022-05-02,0.89,1,177,12,
1983690,"Sky City Apartment, Stunning Views",6929737,Lisa,,Port Phillip,-37.83339,144.96803,Entire home/apt,245,5,44,2020-03-16,0.42,1,342,0,
1989931,Cosy Room at Edge of Melbourne CBD shared (female),4283989,Apple,,Melbourne,-37.80596,144.95577,Private room,68,30,1,2014-03-09,0.01,1,365,0,
1234561,Great people and awesome location,6731712,Shannon,,Port Phillip,-37.85844,144.98894,Private room,39,2,23,2018-07-13,0.28,1,0,0,
2479306,Melbourne Studio unit.  Queen bed full kitchen.,1214242,Mal,,Moreland,-37.70974,144.95047,Entire home/apt,99,2,15,2020-02-20,0.16,8,264,0,
1237261,Sunny Art Deco Apartment wifi,6610760,Bronwyn,,Stonnington,-37.83363,144.99019,Entire home/apt,110,3,149,2022-04-12,1.37,1,202,12,
2497924,Designer Turret Character Home in Iconic Hotel,6889546,Lisa And Joel,,Melbourne,-37.80368,144.9414,Entire home/apt,68,14,50,2020-07-17,1.19,1,0,0,
2016956,Private Cosy Bungalow,10356282,Anastasia,,Moreland,-37.74074,144.93174,Entire home/apt,95,2,15,2019-07-13,0.15,1,309,0,
2017250,St Kilda,10374291,(Email hidden by Airbnb),,Port Phillip,-37.85985,144.97805,Entire home/apt,129,2,1,2015-05-19,0.01,1,0,0,
1253219,Seddon/Yarraville: stay in our lovely period home,4542615,Darren & Bruce,,Maribyrnong,-37.80691,144.89897,Entire home/apt,85,14,3,2017-06-30,0.04,2,178,0,
2021375,City Fringe 3 Bedroom Victorian Oasis,4317679,Alice,,Yarra,-37.79084,144.98714,Entire home/apt,169,14,7,2017-12-29,0.07,1,0,0,
2509366,South Yarra Ultramodern Apartment with Amazing City Views,8924888,Chris & Elle,,Stonnington,-37.84169,144.99776,Entire home/apt,142,7,210,2021-06-30,2.20,3,0,1,
1260741,Country Style 2 bedroom House - Off Street Parking,6866740,Katie,,Glen Eira,-37.89702,145.00617,Entire home/apt,195,3,25,2022-05-22,0.29,2,310,10,
